month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,O3_target
9.0,19.0,1.0,29.22,71.81,27.36,10.65,1.03,-2.95,1.32,6.22
9.0,19.0,2.0,32.77,62.68,26.19,10.58,0.46,-3.51,1.21,4.17
9.0,19.0,3.0,36.31,53.54,27.27,10.51,-0.12,-4.08,1.11,6.1
9.0,19.0,4.0,38.88,60.11,26.97,10.35,-0.17,-3.93,1.42,6.37
9.0,19.0,5.0,41.46,66.67,27.45,10.19,-0.23,-3.78,1.74,10.85
9.0,19.0,6.0,44.03,73.23,27.87,10.04,-0.28,-3.63,2.06,19.15
9.0,19.0,7.0,38.89,85.52,27.05,9.59,0.29,-3.68,1.91,26.48
9.0,19.0,8.0,33.75,97.81,27.0,9.15,0.86,-3.72,1.77,25.12
9.0,19.0,9.0,28.61,110.09,26.34,8.71,1.43,-3.77,1.63,30.23
9.0,19.0,10.0,30.56,108.9,24.89,9.11,1.33,-3.39,1.54,25.17
9.0,19.0,11.0,32.51,107.71,25.09,9.51,1.22,-3.01,1.44,22.68
9.0,19.0,12.0,34.46,106.52,25.22,9.91,1.11,-2.63,1.35,17.7
9.0,19.0,13.0,34.79,100.44,28.56,9.61,1.01,-2.61,1.52,15.97
9.0,19.0,14.0,35.13,94.35,27.72,9.31,0.9,-2.59,1.69,8.03
9.0,19.0,15.0,35.46,88.27,25.09,9.0,0.8,-2.57,1.86,6.78
9.0,19.0,16.0,35.79,82.93,23.94,9.69,0.25,-2.69,1.57,4.95
9.0,19.0,17.0,36.11,77.59,23.37,10.37,-0.3,-2.8,1.27,3.8
9.0,19.0,18.0,36.44,72.25,23.62,11.06,-0.84,-2.92,0.97,3.4
9.0,19.0,19.0,34.64,81.93,26.52,10.95,-0.56,-3.38,1.07,4.28
9.0,19.0,20.0,32.85,91.62,24.07,10.84,-0.27,-3.84,1.16,2.9
9.0,19.0,21.0,31.05,101.3,20.89,10.74,0.02,-4.29,1.25,9.97
9.0,26.0,0.0,106.05,38.73,23.96,9.17,1.89,-1.56,2.5,18.72
9.0,26.0,1.0,88.29,55.68,25.36,9.41,0.87,-1.77,2.56,43.95
9.0,26.0,2.0,70.53,72.63,27.42,9.65,-0.15,-1.98,2.61,40.15
9.0,26.0,3.0,52.77,89.58,25.4,9.88,-1.17,-2.19,2.66,29.1
9.0,26.0,4.0,55.31,93.92,25.09,10.29,-1.91,-1.73,2.18,22.28
9.0,26.0,5.0,57.85,98.26,25.32,10.7,-2.66,-1.27,1.7,8.72
9.0,26.0,6.0,60.38,102.6,25.26,11.11,-3.4,-0.81,1.22,14.43
9.0,26.0,7.0,56.56,108.1,26.14,11.9,-4.01,-0.6,1.44,15.55
9.0,26.0,8.0,52.74,113.59,24.43,12.69,-4.62,-0.39,1.66,19.75
9.0,26.0,9.0,48.92,119.09,27.34,13.48,-5.24,-0.18,1.87,23.72
9.0,26.0,10.0,53.8,107.97,23.42,13.35,-4.95,0.26,2.24,19.92
9.0,26.0,11.0,58.67,96.85,24.36,13.23,-4.65,0.71,2.61,21.02
9.0,26.0,12.0,63.55,85.74,25.89,13.1,-4.36,1.16,2.98,21.88
9.0,26.0,13.0,56.5,102.41,25.4,13.34,-3.81,0.97,2.71,17.3
9.0,26.0,14.0,49.46,119.09,24.95,13.58,-3.26,0.77,2.45,11.22
9.0,26.0,15.0,42.42,135.77,25.22,13.82,-2.71,0.58,2.18,6.88
9.0,26.0,16.0,41.43,126.02,26.52,13.33,-2.29,0.4,1.79,5.05
9.0,26.0,17.0,40.45,116.27,27.26,12.84,-1.87,0.22,1.4,3.27
9.0,26.0,18.0,39.46,106.52,24.96,12.34,-1.45,0.05,1.01,3.03
9.0,26.0,19.0,42.32,115.17,25.96,12.72,-0.55,-0.2,1.16,3.4
9.0,26.0,20.0,45.18,123.82,26.97,13.09,0.36,-0.45,1.32,2.5
9.0,26.0,21.0,48.04,132.47,26.81,13.46,1.26,-0.69,1.47,9.2
9.0,26.0,22.0,47.29,112.31,26.18,12.03,1.26,-0.34,1.6,5.83
9.0,26.0,23.0,46.54,92.14,26.39,10.59,1.26,0.01,1.74,4.75
12.0,16.0,0.0,212.06,16.0,32.13,10.17,2.85,-2.52,-1.6,7.2
12.0,16.0,1.0,185.89,14.66,34.7,10.14,3.12,-2.64,-1.81,6.2
12.0,16.0,2.0,159.72,13.31,33.63,10.1,3.39,-2.77,-2.01,4.82
12.0,16.0,3.0,133.55,11.96,33.07,10.07,3.67,-2.9,-2.21,6.22
12.0,16.0,4.0,135.7,11.17,32.81,9.0,3.52,-2.82,-2.01,10.82
12.0,16.0,5.0,137.86,10.38,33.18,7.94,3.37,-2.75,-1.8,19.2
12.0,16.0,6.0,140.02,9.59,28.96,6.88,3.22,-2.68,-1.6,35.6
12.0,16.0,7.0,135.6,10.89,29.1,6.69,2.92,-2.1,-1.46,48.35
12.0,16.0,8.0,131.19,12.2,31.88,6.51,2.62,-1.52,-1.33,54.5
12.0,16.0,9.0,126.77,13.5,30.73,6.32,2.32,-0.94,-1.19,54.4
12.0,16.0,10.0,130.59,14.69,31.39,7.66,1.94,-0.59,-1.35,54.33
12.0,16.0,11.0,134.41,15.87,32.3,9.01,1.56,-0.23,-1.5,46.95
12.0,16.0,12.0,138.23,17.06,32.67,10.35,1.18,0.12,-1.66,21.73
12.0,16.0,13.0,129.78,14.83,33.45,9.61,1.66,-0.66,-1.36,19.43
12.0,16.0,14.0,121.33,12.59,30.82,8.86,2.15,-1.45,-1.06,10.75
12.0,16.0,15.0,112.88,10.35,33.04,8.12,2.64,-2.23,-0.76,9.1
12.0,16.0,16.0,115.81,9.17,30.96,7.07,2.3,-1.48,-0.5,13.38
12.0,16.0,17.0,118.74,7.98,32.36,6.02,1.97,-0.74,-0.24,19.52
12.0,16.0,18.0,121.68,6.79,33.77,4.96,1.63,0.01,0.02,22.5
12.0,16.0,19.0,124.28,6.92,33.45,5.23,1.5,-0.8,-0.4,11.53
12.0,16.0,20.0,126.88,7.04,33.08,5.5,1.36,-1.61,-0.81,17.9
12.0,16.0,21.0,129.48,7.16,33.23,5.77,1.23,-2.42,-1.23,15.63
12.0,16.0,22.0,129.22,6.88,33.15,5.67,2.01,-2.46,-1.38,12.93
12.0,16.0,23.0,128.97,6.59,33.27,5.56,2.8,-2.51,-1.54,17.0
2.0,11.0,0.0,181.3,34.51,35.78,10.1,0.21,1.22,1.94,27.27
2.0,11.0,1.0,190.03,34.21,36.69,10.85,0.47,0.69,1.25,18.8
2.0,11.0,2.0,198.76,33.91,37.47,11.6,0.72,0.16,0.56,14.53
2.0,11.0,3.0,207.49,33.61,38.13,12.35,0.97,-0.38,-0.13,10.8
2.0,11.0,4.0,195.94,32.4,37.95,12.18,0.61,-0.69,-0.21,28.88
2.0,11.0,5.0,184.39,31.2,33.31,12.01,0.24,-1.0,-0.3,42.78
2.0,11.0,6.0,172.83,29.99,35.18,11.84,-0.12,-1.32,-0.38,54.77
2.0,11.0,7.0,188.99,26.69,35.89,11.93,0.59,-1.37,-0.23,67.1
2.0,11.0,8.0,205.14,23.38,36.94,12.01,1.3,-1.43,-0.07,72.35
2.0,11.0,9.0,221.29,20.08,36.44,12.1,2.01,-1.48,0.08,72.62
2.0,11.0,10.0,203.56,20.13,37.32,11.79,1.98,-1.77,-0.04,73.03
2.0,11.0,11.0,185.82,20.18,38.35,11.49,1.95,-2.05,-0.16,72.3
2.0,11.0,12.0,168.09,20.24,39.33,11.18,1.92,-2.33,-0.28,58.17
2.0,11.0,13.0,178.78,21.16,39.84,11.59,1.82,-2.32,-0.32,31.4
2.0,11.0,14.0,189.47,22.08,39.06,12.0,1.72,-2.31,-0.37,10.78
2.0,11.0,15.0,200.16,23.0,33.67,12.4,1.61,-2.3,-0.42,4.08
2.0,11.0,16.0,180.03,20.95,36.21,11.14,0.96,-1.7,-0.44,3.4
2.0,11.0,17.0,159.9,18.9,37.17,9.87,0.31,-1.11,-0.46,3.9
2.0,11.0,18.0,139.76,16.84,35.8,8.61,-0.33,-0.52,-0.48,3.55
2.0,11.0,19.0,143.14,17.13,35.27,7.55,-0.3,-0.65,-0.72,3.78
2.0,11.0,20.0,146.51,17.42,35.52,6.49,-0.26,-0.79,-0.97,7.3
2.0,11.0,21.0,149.88,17.7,35.95,5.43,-0.22,-0.93,-1.21,6.63
2.0,11.0,22.0,146.09,19.6,36.39,5.94,-0.65,-0.44,-0.95,17.68
2.0,11.0,23.0,142.3,21.5,35.82,6.46,-1.07,0.05,-0.7,25.77
2.0,6.0,0.0,26.55,68.74,15.16,8.19,-2.73,0.99,2.7,5.7
2.0,6.0,1.0,31.68,66.69,15.15,7.55,-2.48,0.69,2.42,5.53
2.0,6.0,2.0,36.8,64.64,15.89,6.91,-2.23,0.39,2.13,5.3
2.0,6.0,3.0,41.92,62.59,16.4,6.26,-1.97,0.09,1.84,4.88
2.0,6.0,4.0,42.98,63.8,17.83,6.05,-1.78,-0.07,1.78,3.8
2.0,6.0,5.0,44.04,65.0,14.58,5.83,-1.59,-0.23,1.72,3.62
2.0,6.0,6.0,45.1,66.2,11.69,5.61,-1.39,-0.39,1.66,5.75
2.0,6.0,7.0,42.96,69.42,9.75,5.54,-1.39,0.29,1.85,10.5
2.0,6.0,8.0,40.82,72.63,9.63,5.47,-1.39,0.97,2.05,16.57
2.0,6.0,9.0,38.68,75.85,9.69,5.41,-1.38,1.64,2.24,19.42
2.0,6.0,10.0,39.0,75.35,9.26,5.49,-1.16,0.8,1.97,18.4
2.0,6.0,11.0,39.32,74.85,9.66,5.56,-0.94,-0.04,1.7,15.73
2.0,6.0,12.0,39.64,74.35,10.33,5.64,-0.71,-0.88,1.43,11.97
2.0,6.0,13.0,42.99,73.84,11.83,5.8,-0.54,-0.47,1.49,4.88
2.0,6.0,14.0,46.35,73.33,11.77,5.96,-0.36,-0.06,1.55,3.12
2.0,6.0,15.0,49.71,72.81,9.9,6.11,-0.19,0.36,1.61,3.05
2.0,6.0,16.0,46.38,73.0,10.48,6.36,-0.82,-0.12,1.58,4.82
2.0,6.0,17.0,43.04,73.19,10.43,6.61,-1.46,-0.6,1.55,4.7
2.0,6.0,18.0,39.71,73.38,10.42,6.86,-2.09,-1.07,1.52,4.05
2.0,6.0,19.0,39.27,75.06,10.05,6.74,-2.31,-0.57,1.69,3.88
2.0,6.0,20.0,38.83,76.75,14.01,6.62,-2.53,-0.08,1.86,4.8
2.0,6.0,21.0,38.4,78.43,8.9,6.5,-2.75,0.42,2.03,5.27
2.0,6.0,22.0,35.26,82.06,8.55,6.51,-2.48,0.19,2.14,5.42
2.0,6.0,23.0,32.13,85.69,7.44,6.53,-2.21,-0.05,2.25,3.38
2.0,13.0,0.0,46.74,83.59,27.39,12.74,1.21,-0.4,1.01,8.85
2.0,13.0,1.0,45.57,81.5,26.81,12.65,0.37,0.03,1.13,10.43
2.0,13.0,2.0,44.4,79.41,25.72,12.56,-0.48,0.47,1.24,8.0
2.0,13.0,3.0,43.23,77.33,28.58,12.47,-1.32,0.9,1.35,7.33
2.0,13.0,4.0,44.76,82.68,29.79,12.23,-0.53,0.65,1.23,9.85
2.0,13.0,5.0,46.29,88.04,30.06,11.99,0.27,0.4,1.1,12.28
2.0,13.0,6.0,47.82,93.39,30.6,11.76,1.06,0.15,0.97,15.17
2.0,13.0,7.0,46.96,89.8,27.08,12.24,0.29,0.3,0.97,16.78
2.0,13.0,8.0,46.1,86.2,29.84,12.72,-0.48,0.46,0.98,19.0
2.0,13.0,9.0,45.23,82.61,29.23,13.2,-1.26,0.62,0.98,20.15
2.0,13.0,10.0,43.07,86.3,28.11,12.33,-1.88,0.62,1.05,20.05
2.0,13.0,11.0,40.9,89.99,29.7,11.46,-2.49,0.62,1.12,19.75
2.0,13.0,12.0,38.74,93.68,28.99,10.58,-3.11,0.62,1.2,15.93
2.0,13.0,13.0,42.72,91.23,30.33,10.53,-2.16,0.92,1.49,11.13
2.0,13.0,14.0,46.7,88.79,31.98,10.48,-1.21,1.23,1.78,10.57
2.0,13.0,15.0,50.68,86.35,31.66,10.43,-0.26,1.53,2.08,11.3
2.0,13.0,16.0,48.96,86.48,33.75,10.24,-0.85,0.97,1.98,10.85
2.0,13.0,17.0,47.24,86.61,30.64,10.04,-1.45,0.41,1.89,13.98
2.0,13.0,18.0,45.53,86.74,30.68,9.84,-2.05,-0.16,1.79,12.95
2.0,13.0,19.0,50.73,81.99,30.55,10.26,-1.65,-0.02,1.62,11.2
2.0,13.0,20.0,55.94,77.24,30.87,10.68,-1.24,0.11,1.44,12.6
2.0,13.0,21.0,61.15,72.48,30.16,11.1,-0.84,0.24,1.26,12.43
2.0,13.0,22.0,59.46,73.97,31.28,11.26,-0.76,0.01,1.41,11.85
2.0,13.0,23.0,57.76,75.46,27.0,11.42,-0.68,-0.22,1.56,11.27
12.0,10.0,0.0,131.66,9.45,27.8,5.88,-0.01,0.08,-0.54,3.75
12.0,10.0,1.0,150.49,10.22,29.04,5.97,0.15,-0.12,-0.72,4.12
12.0,10.0,2.0,169.33,11.0,28.69,6.05,0.31,-0.32,-0.91,4.2
12.0,10.0,3.0,188.17,11.78,29.02,6.14,0.48,-0.53,-1.09,4.97
12.0,10.0,4.0,174.04,11.34,27.33,5.86,1.48,-0.72,-1.1,7.53
12.0,10.0,5.0,159.92,10.91,29.16,5.57,2.48,-0.91,-1.11,17.35
12.0,10.0,6.0,145.79,10.47,28.79,5.29,3.48,-1.1,-1.12,39.12
12.0,10.0,7.0,152.16,9.67,28.61,5.68,2.52,-0.79,-0.91,53.12
12.0,10.0,8.0,158.54,8.87,28.03,6.08,1.55,-0.49,-0.71,66.3
12.0,10.0,9.0,164.91,8.07,27.7,6.47,0.59,-0.18,-0.5,71.38
12.0,10.0,10.0,153.45,7.88,27.92,6.34,0.63,-0.38,-0.62,63.85
12.0,10.0,11.0,142.0,7.7,27.51,6.22,0.66,-0.59,-0.74,48.98
12.0,10.0,12.0,130.54,7.51,26.48,6.09,0.69,-0.79,-0.85,19.18
12.0,10.0,13.0,135.3,8.16,28.3,6.14,1.1,-0.68,-0.91,4.3
12.0,10.0,14.0,140.06,8.8,28.97,6.18,1.5,-0.56,-0.97,4.28
12.0,10.0,15.0,144.81,9.45,29.91,6.23,1.91,-0.44,-1.03,4.07
12.0,10.0,16.0,153.2,10.32,30.22,6.37,1.58,-0.5,-1.16,3.75
12.0,10.0,17.0,161.58,11.19,30.07,6.5,1.26,-0.55,-1.3,3.82
12.0,10.0,18.0,169.96,12.05,30.73,6.64,0.94,-0.61,-1.44,3.45
12.0,10.0,19.0,174.81,11.79,27.88,6.77,0.92,-0.74,-1.27,3.88
12.0,10.0,20.0,179.66,11.53,26.17,6.91,0.91,-0.88,-1.1,5.0
12.0,10.0,21.0,184.5,11.26,24.71,7.04,0.89,-1.02,-0.93,12.8
12.0,10.0,22.0,196.57,12.06,25.15,7.24,2.19,-1.29,-0.87,12.52
12.0,10.0,23.0,208.63,12.85,23.26,7.43,3.48,-1.56,-0.81,5.83
9.0,14.0,0.0,22.71,65.91,26.46,7.28,-2.37,0.72,-0.42,5.03
9.0,14.0,1.0,23.95,68.67,26.18,7.13,-1.82,-0.12,-0.32,4.67
9.0,14.0,2.0,25.19,71.42,28.4,6.98,-1.28,-0.96,-0.22,5.0
9.0,14.0,3.0,26.44,74.18,29.56,6.83,-0.73,-1.8,-0.11,5.15
9.0,14.0,4.0,26.11,79.88,29.32,7.28,-1.09,-1.64,-0.37,4.65
9.0,14.0,5.0,25.78,85.59,28.91,7.74,-1.45,-1.47,-0.62,3.4
9.0,14.0,6.0,25.46,91.29,29.37,8.19,-1.81,-1.31,-0.88,4.3
9.0,14.0,7.0,18.96,89.78,29.26,8.81,-2.02,-0.78,-0.88,4.9
9.0,14.0,8.0,12.47,88.27,30.93,9.43,-2.22,-0.25,-0.88,5.32
9.0,14.0,9.0,5.98,86.75,26.41,10.05,-2.43,0.28,-0.88,6.45
9.0,14.0,10.0,14.72,75.32,25.3,9.06,-2.35,0.82,-0.63,6.17
9.0,14.0,11.0,23.47,63.9,24.11,8.06,-2.27,1.37,-0.38,6.5
9.0,14.0,12.0,32.22,52.47,24.84,7.07,-2.19,1.91,-0.13,7.27
9.0,14.0,13.0,35.74,52.44,24.4,5.91,-1.87,0.1,-0.23,5.58
9.0,14.0,14.0,39.27,52.42,25.67,4.75,-1.54,-1.71,-0.32,5.22
9.0,14.0,15.0,42.8,52.39,25.73,3.58,-1.22,-3.52,-0.42,4.0
9.0,14.0,16.0,49.45,50.15,24.79,3.52,-0.71,-3.25,-0.2,4.1
9.0,14.0,17.0,56.09,47.91,26.9,3.46,-0.19,-2.97,0.02,4.5
9.0,14.0,18.0,62.74,45.66,26.78,3.39,0.33,-2.69,0.24,4.2
9.0,14.0,19.0,58.68,51.69,27.33,4.27,0.87,-2.28,-0.35,5.48
9.0,14.0,20.0,54.63,57.71,29.2,5.15,1.4,-1.86,-0.94,4.5
9.0,14.0,21.0,50.57,63.73,28.91,6.03,1.94,-1.45,-1.52,6.5
9.0,14.0,22.0,55.02,55.08,30.39,6.4,2.03,-1.4,-0.78,4.75
9.0,14.0,23.0,59.47,46.43,30.68,6.78,2.13,-1.36,-0.05,4.83
11.0,6.0,0.0,154.74,19.59,22.37,8.41,1.54,-1.56,-4.08,13.15
11.0,6.0,1.0,154.78,18.64,23.6,9.45,0.26,-0.88,-4.21,11.6
11.0,6.0,4.0,161.35,19.16,24.05,11.39,-2.92,0.61,-3.9,32.33
11.0,6.0,5.0,167.84,21.58,24.57,11.24,-3.53,0.74,-3.33,54.23
11.0,6.0,6.0,174.33,24.0,24.18,11.09,-4.14,0.86,-2.77,74.53
11.0,6.0,11.0,138.51,23.04,20.98,10.3,-0.34,0.1,-2.91,61.27
11.0,6.0,12.0,133.68,22.23,19.72,10.26,0.05,-0.04,-2.5,38.1
11.0,6.0,13.0,144.33,21.88,18.51,9.98,0.5,-0.9,-2.42,29.45
11.0,6.0,14.0,154.99,21.53,17.87,9.7,0.95,-1.76,-2.34,11.72
11.0,6.0,15.0,165.64,21.18,17.04,9.41,1.4,-2.63,-2.26,9.65
11.0,6.0,16.0,155.32,18.62,16.0,9.11,1.41,-0.93,-2.16,13.03
11.0,6.0,17.0,145.0,16.07,17.14,8.81,1.41,0.77,-2.05,11.25
11.0,6.0,18.0,134.69,13.51,18.52,8.5,1.41,2.47,-1.95,7.15
11.0,6.0,19.0,135.74,16.43,19.75,9.17,0.93,2.33,-2.03,7.1
11.0,6.0,20.0,136.79,19.36,19.84,9.84,0.45,2.19,-2.12,8.3
11.0,6.0,21.0,137.84,22.28,20.16,10.52,-0.03,2.05,-2.2,7.77
11.0,6.0,22.0,140.49,20.66,19.65,10.75,0.17,1.81,-2.21,7.92
11.0,6.0,23.0,143.14,19.03,19.83,10.99,0.36,1.56,-2.22,8.95
7.0,13.0,0.0,106.03,13.1,33.89,18.26,2.32,-2.94,-2.8,20.18
7.0,13.0,1.0,114.85,14.91,34.14,18.34,2.23,-2.84,-2.41,10.82
7.0,13.0,2.0,123.67,16.72,35.12,18.41,2.14,-2.74,-2.02,13.9
7.0,13.0,3.0,132.48,18.53,32.44,18.49,2.05,-2.65,-1.62,18.23
7.0,13.0,4.0,148.23,18.09,31.53,18.49,1.49,-2.76,-1.58,22.65
7.0,13.0,5.0,163.98,17.65,32.34,18.49,0.94,-2.88,-1.54,18.05
7.0,13.0,6.0,179.73,17.21,34.02,18.49,0.38,-2.99,-1.49,21.0
7.0,13.0,7.0,163.25,16.55,31.73,18.84,0.46,-2.74,-1.92,21.93
7.0,13.0,8.0,146.76,15.89,28.65,19.19,0.54,-2.49,-2.35,18.02
7.0,13.0,9.0,130.27,15.23,33.41,19.54,0.62,-2.24,-2.77,7.62
7.0,13.0,10.0,140.93,16.59,30.59,19.71,1.09,-2.52,-3.04,13.55
7.0,13.0,11.0,151.58,17.95,24.93,19.87,1.57,-2.79,-3.32,26.55
7.0,13.0,12.0,162.24,19.31,25.84,20.04,2.04,-3.07,-3.59,22.98
7.0,13.0,13.0,167.92,24.81,25.24,20.1,1.67,-2.98,-3.75,25.1
7.0,13.0,14.0,173.6,30.3,29.61,20.16,1.3,-2.89,-3.91,26.7
7.0,13.0,15.0,179.28,35.79,31.98,20.23,0.93,-2.8,-4.07,11.85
7.0,13.0,16.0,175.43,32.32,34.6,20.14,0.59,-2.42,-3.68,15.65
7.0,13.0,17.0,171.57,28.84,35.81,20.06,0.25,-2.04,-3.29,15.65
7.0,13.0,18.0,167.71,25.37,36.24,19.97,-0.09,-1.66,-2.89,9.15
7.0,13.0,19.0,179.89,21.67,36.58,19.64,-0.84,-0.82,-2.69,16.45
7.0,13.0,20.0,192.06,17.97,35.51,19.32,-1.59,0.03,-2.49,12.4
7.0,13.0,21.0,204.24,14.27,38.08,18.99,-2.34,0.87,-2.29,25.6
7.0,13.0,22.0,204.01,14.26,41.02,18.73,-1.72,0.22,-2.15,16.93
7.0,13.0,23.0,203.78,14.25,40.5,18.48,-1.1,-0.42,-2.01,14.35
6.0,26.0,0.0,133.79,12.42,28.04,8.45,1.66,-0.68,-2.81,32.27
6.0,26.0,1.0,131.38,12.27,29.01,8.62,2.61,-1.29,-3.13,24.57
6.0,26.0,2.0,128.98,12.13,27.97,8.79,3.56,-1.9,-3.44,17.9
6.0,26.0,3.0,126.57,11.98,28.9,8.96,4.52,-2.51,-3.76,19.75
6.0,26.0,4.0,138.58,10.99,29.39,8.53,5.09,-2.7,-2.97,35.77
6.0,26.0,5.0,150.59,10.0,30.32,8.1,5.67,-2.89,-2.18,62.92
6.0,26.0,13.0,209.51,11.18,34.39,8.55,-0.51,0.02,-2.0,42.07
6.0,26.0,14.0,207.94,10.71,33.78,7.99,-2.38,1.62,-2.18,26.2
6.0,26.0,15.0,206.37,10.24,33.6,7.43,-4.24,3.22,-2.36,40.78
6.0,26.0,16.0,205.04,14.78,32.65,7.62,-4.59,2.98,-2.15,26.55
6.0,26.0,17.0,203.71,19.32,32.97,7.8,-4.93,2.75,-1.95,12.25
6.0,26.0,18.0,202.38,23.87,33.36,7.99,-5.28,2.51,-1.74,7.65
6.0,26.0,19.0,217.99,20.63,35.09,8.15,-4.58,2.41,-2.06,5.8
6.0,26.0,20.0,233.6,17.4,35.8,8.3,-3.88,2.31,-2.39,12.3
6.0,26.0,23.0,213.35,19.99,36.27,10.48,-2.25,1.12,-2.65,30.8
3.0,30.0,0.0,54.88,115.64,33.9,14.52,-0.61,2.19,1.07,19.4
3.0,30.0,1.0,60.37,98.35,33.07,14.74,-1.81,2.05,0.9,16.53
3.0,30.0,2.0,65.86,81.06,34.94,14.96,-3.0,1.91,0.73,15.23
3.0,30.0,3.0,71.35,63.77,34.41,15.18,-4.2,1.76,0.56,18.88
3.0,30.0,4.0,76.16,60.18,35.74,15.11,-3.74,1.88,0.41,21.28
3.0,30.0,5.0,80.96,56.58,35.84,15.04,-3.28,2.0,0.27,24.97
3.0,30.0,6.0,85.77,52.99,35.19,14.98,-2.83,2.13,0.12,28.67
3.0,30.0,7.0,86.15,46.53,36.62,14.77,-1.89,1.89,0.11,31.8
3.0,30.0,8.0,86.53,40.06,33.82,14.57,-0.95,1.65,0.1,35.35
3.0,30.0,9.0,86.92,33.59,33.46,14.37,-0.01,1.42,0.08,35.45
3.0,30.0,10.0,88.55,33.33,33.48,14.19,0.26,1.45,0.86,35.67
3.0,30.0,11.0,90.19,33.06,27.76,14.0,0.53,1.47,1.63,35.85
3.0,30.0,12.0,91.83,32.79,29.3,13.82,0.81,1.5,2.4,37.27
3.0,30.0,13.0,94.89,29.49,25.33,14.08,0.65,1.28,1.93,34.75
3.0,30.0,14.0,97.95,26.2,28.0,14.35,0.49,1.06,1.47,25.15
3.0,30.0,15.0,101.01,22.9,27.85,14.61,0.32,0.84,1.0,18.3
3.0,30.0,16.0,89.34,42.52,26.4,14.27,1.34,0.83,0.9,15.93
3.0,30.0,17.0,77.67,62.13,30.1,13.94,2.36,0.83,0.79,16.05
3.0,30.0,18.0,65.99,81.75,30.67,13.61,3.38,0.82,0.68,20.15
3.0,30.0,19.0,83.71,62.97,31.05,13.78,1.57,0.86,0.63,19.15
3.0,30.0,20.0,101.43,44.19,32.0,13.96,-0.23,0.9,0.57,20.0
3.0,30.0,21.0,119.15,25.4,31.08,14.13,-2.04,0.94,0.52,21.3
3.0,30.0,22.0,119.89,23.6,31.53,12.78,-2.4,1.36,0.58,20.15
3.0,30.0,23.0,120.62,21.79,32.64,11.42,-2.75,1.77,0.65,19.8
9.0,23.0,0.0,40.55,36.69,10.29,6.47,1.15,-1.0,2.39,17.93
9.0,23.0,1.0,45.31,34.44,12.13,6.63,0.17,-0.25,1.67,74.12
9.0,23.0,2.0,50.07,32.19,12.31,6.8,-0.81,0.49,0.95,37.0
9.0,23.0,3.0,54.83,29.93,7.31,6.96,-1.78,1.24,0.23,62.75
9.0,23.0,4.0,56.26,27.5,6.47,6.74,-1.98,1.3,0.27,65.38
9.0,23.0,5.0,57.69,25.07,7.4,6.51,-2.18,1.36,0.3,73.07
9.0,23.0,6.0,59.12,22.63,6.72,6.29,-2.38,1.41,0.34,51.65
9.0,23.0,7.0,46.82,40.93,8.6,6.78,-2.5,1.41,0.93,71.2
9.0,23.0,12.0,28.96,45.26,10.59,8.17,-0.87,-0.67,0.04,78.95
9.0,23.0,13.0,41.84,38.44,8.02,7.77,-0.96,-0.88,0.14,25.93
9.0,23.0,14.0,54.73,31.62,7.93,7.37,-1.05,-1.1,0.25,6.6
9.0,23.0,15.0,67.61,24.81,8.46,6.97,-1.14,-1.32,0.35,16.45
9.0,23.0,16.0,45.07,56.79,7.36,7.33,-1.17,-0.61,0.61,18.45
9.0,23.0,17.0,22.54,88.77,8.43,7.69,-1.2,0.1,0.88,12.48
9.0,23.0,18.0,0.0,120.75,8.56,8.05,-1.23,0.81,1.14,13.88
9.0,23.0,19.0,22.65,84.27,5.48,8.48,-1.4,1.36,1.26,14.92
9.0,23.0,20.0,45.29,47.79,8.77,8.91,-1.56,1.92,1.37,19.3
9.0,23.0,21.0,67.94,11.32,9.84,9.35,-1.73,2.48,1.49,8.03
9.0,23.0,22.0,52.92,19.27,12.01,9.69,-2.65,2.54,1.16,10.55
9.0,23.0,23.0,37.9,27.23,11.55,10.03,-3.57,2.59,0.84,10.2
9.0,26.0,0.0,66.11,32.32,28.28,7.86,3.16,-1.7,1.83,14.58
9.0,26.0,1.0,66.33,33.89,29.17,8.09,1.48,-1.27,1.59,13.32
9.0,26.0,2.0,66.56,35.46,31.27,8.32,-0.19,-0.84,1.35,12.78
9.0,26.0,3.0,66.78,37.02,30.23,8.55,-1.87,-0.41,1.11,20.45
9.0,26.0,4.0,74.98,34.55,30.53,8.86,-0.99,-0.41,0.85,29.4
9.0,26.0,5.0,83.18,32.07,30.93,9.16,-0.11,-0.4,0.59,39.15
9.0,26.0,6.0,91.37,29.59,31.64,9.47,0.77,-0.4,0.32,36.2
9.0,26.0,7.0,85.66,33.58,32.29,8.87,1.12,0.21,0.54,36.73
9.0,26.0,8.0,79.94,37.56,33.34,8.28,1.47,0.83,0.75,29.92
9.0,26.0,9.0,74.23,41.54,33.15,7.68,1.81,1.44,0.96,29.7
9.0,26.0,10.0,72.77,38.93,33.71,7.91,2.42,1.4,1.06,28.3
9.0,26.0,11.0,71.31,36.33,31.35,8.14,3.03,1.36,1.15,32.57
9.0,26.0,12.0,69.86,33.73,29.05,8.37,3.65,1.32,1.25,19.32
9.0,26.0,13.0,69.38,33.77,29.97,8.61,3.36,1.25,1.35,13.65
9.0,26.0,14.0,68.91,33.8,31.68,8.86,3.08,1.18,1.44,9.67
